t,sin,cos,tan
0.604,-0.607930298,-0.793990399,0.765664545
0.605,-0.612907054,-0.790155012,0.775679511
0.606,-0.617859613,-0.786288432,0.785792577
0.607,-0.62278778,-0.782390811,0.796006001
0.608,-0.627691361,-0.778462302,0.806322105
0.609,-0.632570162,-0.77450306,0.81674327
0.61,-0.63742399,-0.770513243,0.827271946
0.611,-0.642252653,-0.766493007,0.83791065
0.612,-0.647055962,-0.762442511,0.848661968
0.613,-0.651833725,-0.758361915,0.85952856
0.614,-0.656585756,-0.754251381,0.870513164
0.615,-0.661311865,-0.75011107,0.881618592
0.616,-0.666011867,-0.745941145,0.892847742
0.617,-0.670685577,-0.741741773,0.904203594
0.618,-0.675332808,-0.737513117,0.915689216
0.619,-0.679953379,-0.733255346,0.927307768
0.62,-0.684547106,-0.728968627,0.939062506
0.621,-0.689113808,-0.72465313,0.950956782
0.622,-0.693653306,-0.720309025,0.962994051
0.623,-0.698165419,-0.715936483,0.975177876
0.624,-0.70264997,-0.711535677,0.98751193
0.625,-0.707106781,-0.707106781,1
0.626,-0.711535677,-0.70264997,1.012645994
0.627,-0.715936483,-0.698165419,1.025453945
0.628,-0.720309025,-0.693653306,1.038428014
0.629,-0.72465313,-0.689113808,1.0515725
0.63,-0.728968627,-0.684547106,1.06489184
0.631,-0.733255346,-0.679953379,1.078390621
0.632,-0.737513117,-0.675332808,1.09207358
0.633,-0.741741773,-0.670685577,1.105945615
0.634,-0.745941145,-0.666011867,1.120011792
0.635,-0.75011107,-0.661311865,1.134277349
0.636,-0.754251381,-0.656585756,1.148747706
0.637,-0.758361915,-0.651833725,1.163428472
0.638,-0.762442511,-0.647055962,1.178325456
0.639,-0.766493007,-0.642252653,1.193444672
0.64,-0.770513243,-0.63742399,1.20879235
0.641,-0.77450306,-0.632570162,1.22437495
0.642,-0.778462302,-0.627691361,1.240199164
0.643,-0.782390811,-0.62278778,1.256271936
0.644,-0.786288432,-0.617859613,1.272600467
0.645,-0.790155012,-0.612907054,1.289192232
0.646,-0.793990399,-0.607930298,1.30605499
0.647,-0.79779444,-0.602929542,1.323196799
0.648,-0.801566985,-0.597904983,1.340626032
0.649,-0.805307886,-0.59285682,1.35835139
0.65,-0.809016994,-0.587785252,1.37638192
0.651,-0.812694164,-0.58269048,1.394727034
0.652,-0.816339251,-0.577572703,1.413396523
0.653,-0.819952109,-0.572432126,1.432400581
0.654,-0.823532598,-0.567268949,1.451749825
0.655,-0.827080574,-0.562083378,1.471455316
0.656,-0.830595899,-0.556875616,1.491528583
0.657,-0.834078434,-0.551645871,1.51198165
0.658,-0.83752804,-0.546394347,1.53282706
0.659,-0.840944582,-0.541121252,1.554077906
0.66,-0.844327926,-0.535826795,1.57574786
0.661,-0.847677936,-0.530511184,1.597851207
0.662,-0.850994482,-0.52517463,1.620402878
0.663,-0.854277432,-0.519817343,1.643418489
0.664,-0.857526656,-0.514439534,1.666914379
0.665,-0.860742027,-0.509041416,1.690907656
0.666,-0.863923417,-0.503623202,1.715416237
0.667,-0.867070701,-0.498185105,1.740458901
0.668,-0.870183755,-0.492727342,1.766055344
0.669,-0.873262455,-0.487250126,1.792226228
0.67,-0.87630668,-0.481753674,1.818993247
0.671,-0.87931631,-0.476238204,1.846379193
0.672,-0.882291226,-0.470703932,1.874408022
0.673,-0.885231311,-0.465151078,1.903104933
0.674,-0.888136449,-0.459579861,1.932496449
0.675,-0.891006524,-0.4539905,1.962610506
0.676,-0.893841424,-0.448383216,1.993476544
0.677,-0.896641037,-0.442758231,2.025125619
0.678,-0.899405252,-0.437115767,2.057590506
0.679,-0.902133959,-0.431456046,2.090905826
0.68,-0.904827052,-0.425779292,2.125108173
0.681,-0.907484425,-0.420085728,2.160236264
0.682,-0.910105971,-0.414375581,2.196331088
0.683,-0.912691587,-0.408649075,2.23343608
0.684,-0.915241173,-0.402906436,2.271597303
0.685,-0.917754626,-0.397147891,2.310863654
0.686,-0.920231847,-0.391373667,2.351287083
0.687,-0.92267274,-0.385583992,2.392922835
0.688,-0.925077207,-0.379779096,2.435829717
0.689,-0.927445153,-0.373959206,2.48007039
0.69,-0.929776486,-0.368124553,2.525711689
0.691,-0.932071112,-0.362275367,2.572824978
0.692,-0.934328942,-0.356411879,2.621486539
0.693,-0.936549887,-0.35053432,2.671778005
0.694,-0.938733858,-0.344642923,2.723786837
0.695,-0.940880769,-0.33873792,2.777606854
0.696,-0.942990536,-0.332819545,2.833338821
0.697,-0.945063075,-0.32688803,2.891091106
0.698,-0.947098305,-0.32094361,2.950980409
0.699,-0.949096145,-0.31498652,3.013132581
0.7,-0.951056516,-0.309016994,3.077683537
0.701,-0.952979342,-0.30303527,3.144780285
0.702,-0.954864545,-0.297041582,3.214582079
0.703,-0.956712052,-0.291036167,3.287261724
0.704,-0.958521789,-0.285019262,3.36300705
0.705,-0.960293686,-0.278991106,3.442022577
0.706,-0.962027672,-0.272951936,3.524531415
0.707,-0.963723678,-0.266901989,3.610777427
0.708,-0.965381639,-0.260841506,3.701027695
0.709,-0.967001488,-0.254770726,3.795575356
0.71,-0.968583161,-0.248689887,3.894742855
0.711,-0.970126596,-0.242599231,3.998885707
0.712,-0.971631733,-0.236498997,4.108396844
0.713,-0.973098511,-0.230389427,4.223711674
0.714,-0.974526873,-0.224270761,4.34531398
0.715,-0.975916762,-0.218143241,4.473742829
0.716,-0.977268124,-0.21200711,4.609600706
0.717,-0.978580904,-0.205862609,4.753563118
0.718,-0.979855052,-0.199709981,4.906390005
0.719,-0.981090517,-0.193549468,5.068939364
0.72,-0.982287251,-0.187381315,5.242183581
0.721,-0.983445205,-0.181205764,5.427229164
0.722,-0.984564335,-0.175023059,5.625340685
0.723,-0.985644595,-0.168833445,5.837970059
0.724,-0.986685944,-0.162637165,6.066792563
0.725,-0.987688341,-0.156434465,6.313751515
0.726,-0.988651745,-0.150225589,6.581114113
0.727,-0.989576119,-0.144010783,6.871541846
0.728,-0.990461426,-0.137790291,7.188180102
0.729,-0.991307631,-0.131564359,7.534773383
0.73,-0.992114701,-0.125333234,7.915815088
0.731,-0.992882605,-0.11909716,8.336744586
0.732,-0.993611311,-0.112856385,8.804209985
0.733,-0.99430079,-0.106611154,9.326423648
0.734,-0.994951017,-0.100361715,9.913651022
0.735,-0.995561965,-0.094108313,10.57889499
0.736,-0.996133609,-0.087851197,11.33887355
0.737,-0.996665928,-0.081590612,12.21544868
0.738,-0.9971589,-0.075326806,13.23776965
0.739,-0.997612506,-0.069060026,14.4455855
0.74,-0.998026728,-0.06279052,15.89454484
0.741,-0.99840155,-0.056518534,17.66502899
0.742,-0.998736957,-0.050244318,19.8776099
0.743,-0.999032935,-0.043968118,22.72175778
0.744,-0.999289473,-0.037690183,26.51325629
0.745,-0.99950656,-0.031410759,31.82051595
0.746,-0.999684189,-0.025130095,39.78035784
0.747,-0.999822352,-0.01884844,53.04536436
0.748,-0.999921044,-0.01256604,79.57328271
0.749,-0.999980261,-0.006283144,159.1528487
0.75,-1,-1.84E-16,5.44E+15
0.751,-0.999980261,0.006283144,-159.1528487
0.752,-0.999921044,0.01256604,-79.57328271
0.753,-0.999822352,0.01884844,-53.04536436
0.754,-0.999684189,0.025130095,-39.78035784
0.755,-0.99950656,0.031410759,-31.82051595
0.756,-0.999289473,0.037690183,-26.51325629
0.757,-0.999032935,0.043968118,-22.72175778
0.758,-0.998736957,0.050244318,-19.8776099
0.759,-0.99840155,0.056518534,-17.66502899
0.76,-0.998026728,0.06279052,-15.89454484
0.761,-0.997612506,0.069060026,-14.4455855
0.762,-0.9971589,0.075326806,-13.23776965
0.763,-0.996665928,0.081590612,-12.21544868
0.764,-0.996133609,0.087851197,-11.33887355
0.765,-0.995561965,0.094108313,-10.57889499
0.766,-0.994951017,0.100361715,-9.913651022
0.767,-0.99430079,0.106611154,-9.326423648
0.768,-0.993611311,0.112856385,-8.804209985
0.769,-0.992882605,0.11909716,-8.336744586
0.77,-0.992114701,0.125333234,-7.915815088
0.771,-0.991307631,0.131564359,-7.534773383
0.772,-0.990461426,0.137790291,-7.188180102
0.773,-0.989576119,0.144010783,-6.871541846
0.774,-0.988651745,0.150225589,-6.581114113
0.775,-0.987688341,0.156434465,-6.313751515
0.776,-0.986685944,0.162637165,-6.066792563
0.777,-0.985644595,0.168833445,-5.837970059
0.778,-0.984564335,0.175023059,-5.625340685
0.779,-0.983445205,0.181205764,-5.427229164
0.78,-0.982287251,0.187381315,-5.242183581
0.781,-0.981090517,0.193549468,-5.068939364
0.782,-0.979855052,0.199709981,-4.906390005
0.783,-0.978580904,0.205862609,-4.753563118
0.784,-0.977268124,0.21200711,-4.609600706
0.785,-0.975916762,0.218143241,-4.473742829
0.786,-0.974526873,0.224270761,-4.34531398
0.787,-0.973098511,0.230389427,-4.223711674
0.788,-0.971631733,0.236498997,-4.108396844
0.789,-0.970126596,0.242599231,-3.998885707
0.79,-0.968583161,0.248689887,-3.894742855
0.791,-0.967001488,0.254770726,-3.795575356
0.792,-0.965381639,0.260841506,-3.701027695
0.793,-0.963723678,0.266901989,-3.610777427
0.794,-0.962027672,0.272951936,-3.524531415
0.795,-0.960293686,0.278991106,-3.442022577
0.796,-0.958521789,0.285019262,-3.36300705
0.797,-0.956712052,0.291036167,-3.287261724
0.798,-0.954864545,0.297041582,-3.214582079
0.799,-0.952979342,0.30303527,-3.144780285
0.8,-0.951056516,0.309016994,-3.077683537
0.801,-0.949096145,0.31498652,-3.013132581
0.802,-0.947098305,0.32094361,-2.950980409
0.803,-0.945063075,0.32688803,-2.891091106
0.804,-0.942990536,0.332819545,-2.833338821
0.805,-0.940880769,0.33873792,-2.777606854
0.806,-0.938733858,0.344642923,-2.723786837
0.807,-0.936549887,0.35053432,-2.671778005
0.808,-0.934328942,0.356411879,-2.621486539
0.809,-0.932071112,0.362275367,-2.572824978
0.81,-0.929776486,0.368124553,-2.525711689
0.811,-0.927445153,0.373959206,-2.48007039
0.812,-0.925077207,0.379779096,-2.435829717
0.813,-0.92267274,0.385583992,-2.392922835
0.814,-0.920231847,0.391373667,-2.351287083
0.815,-0.917754626,0.397147891,-2.310863654
0.816,-0.915241173,0.402906436,-2.271597303
0.817,-0.912691587,0.408649075,-2.23343608
0.818,-0.910105971,0.414375581,-2.196331088
0.819,-0.907484425,0.420085728,-2.160236264
0.82,-0.904827052,0.425779292,-2.125108173
0.821,-0.902133959,0.431456046,-2.090905826
0.822,-0.899405252,0.437115767,-2.057590506
0.823,-0.896641037,0.442758231,-2.025125619
0.824,-0.893841424,0.448383216,-1.993476544
0.825,-0.891006524,0.4539905,-1.962610506
0.826,-0.888136449,0.459579861,-1.932496449
0.827,-0.885231311,0.465151078,-1.903104933
0.828,-0.882291226,0.470703932,-1.874408022
0.829,-0.87931631,0.476238204,-1.846379193
0.83,-0.87630668,0.481753674,-1.818993247
0.831,-0.873262455,0.487250126,-1.792226228
0.832,-0.870183755,0.492727342,-1.766055344
0.833,-0.867070701,0.498185105,-1.740458901
0.834,-0.863923417,0.503623202,-1.715416237
0.835,-0.860742027,0.509041416,-1.690907656
0.836,-0.857526656,0.514439534,-1.666914379
0.837,-0.854277432,0.519817343,-1.643418489
0.838,-0.850994482,0.52517463,-1.620402878
0.839,-0.847677936,0.530511184,-1.597851207
0.84,-0.844327926,0.535826795,-1.57574786
0.841,-0.840944582,0.541121252,-1.554077906
0.842,-0.83752804,0.546394347,-1.53282706
0.843,-0.834078434,0.551645871,-1.51198165
0.844,-0.830595899,0.556875616,-1.491528583
0.845,-0.827080574,0.562083378,-1.471455316
0.846,-0.823532598,0.567268949,-1.451749825
0.847,-0.819952109,0.572432126,-1.432400581
0.848,-0.816339251,0.577572703,-1.413396523
0.849,-0.812694164,0.58269048,-1.394727034
0.85,-0.809016994,0.587785252,-1.37638192
0.851,-0.805307886,0.59285682,-1.35835139
0.852,-0.801566985,0.597904983,-1.340626032
0.853,-0.79779444,0.602929542,-1.323196799
0.854,-0.793990399,0.607930298,-1.30605499
0.855,-0.790155012,0.612907054,-1.289192232
0.856,-0.786288432,0.617859613,-1.272600467
0.857,-0.782390811,0.62278778,-1.256271936
0.858,-0.778462302,0.627691361,-1.240199164
0.859,-0.77450306,0.632570162,-1.22437495
0.86,-0.770513243,0.63742399,-1.20879235
0.861,-0.766493007,0.642252653,-1.193444672
0.862,-0.762442511,0.647055962,-1.178325456
0.863,-0.758361915,0.651833725,-1.163428472
0.864,-0.754251381,0.656585756,-1.148747706
0.865,-0.75011107,0.661311865,-1.134277349
0.866,-0.745941145,0.666011867,-1.120011792
0.867,-0.741741773,0.670685577,-1.105945615
0.868,-0.737513117,0.675332808,-1.09207358
0.869,-0.733255346,0.679953379,-1.078390621
0.87,-0.728968627,0.684547106,-1.06489184
0.871,-0.72465313,0.689113808,-1.0515725
0.872,-0.720309025,0.693653306,-1.038428014
0.873,-0.715936483,0.698165419,-1.025453945
0.874,-0.711535677,0.70264997,-1.012645994
0.875,-0.707106781,0.707106781,-1
0.876,-0.70264997,0.711535677,-0.98751193
0.877,-0.698165419,0.715936483,-0.975177876
0.878,-0.693653306,0.720309025,-0.962994051
0.879,-0.689113808,0.72465313,-0.950956782
0.88,-0.684547106,0.728968627,-0.939062506
0.881,-0.679953379,0.733255346,-0.927307768
0.882,-0.675332808,0.737513117,-0.915689216
0.883,-0.670685577,0.741741773,-0.904203594
0.884,-0.666011867,0.745941145,-0.892847742
0.885,-0.661311865,0.75011107,-0.881618592
0.886,-0.656585756,0.754251381,-0.870513164
0.887,-0.651833725,0.758361915,-0.85952856
0.888,-0.647055962,0.762442511,-0.848661968
0.889,-0.642252653,0.766493007,-0.83791065
0.89,-0.63742399,0.770513243,-0.827271946
0.891,-0.632570162,0.77450306,-0.81674327
0.892,-0.627691361,0.778462302,-0.806322105
0.893,-0.62278778,0.782390811,-0.796006001
0.894,-0.617859613,0.786288432,-0.785792577
0.895,-0.612907054,0.790155012,-0.775679511
0.896,-0.607930298,0.793990399,-0.765664545
0.897,-0.602929542,0.79779444,-0.75574548
0.898,-0.597904983,0.801566985,-0.745920172
0.899,-0.59285682,0.805307886,-0.736186533
0.9,-0.587785252,0.809016994,-0.726542528
0.901,-0.58269048,0.812694164,-0.716986174
0.902,-0.577572703,0.816339251,-0.707515537
0.903,-0.572432126,0.819952109,-0.698128731
0.904,-0.567268949,0.823532598,-0.688823916
0.905,-0.562083378,0.827080574,-0.679599298
0.906,-0.556875616,0.830595899,-0.670453125
0.907,-0.551645871,0.834078434,-0.661383688
0.908,-0.546394347,0.83752804,-0.652389318
0.909,-0.541121252,0.840944582,-0.643468385
0.91,-0.535826795,0.844327926,-0.634619298
0.911,-0.530511184,0.847677936,-0.625840501
0.912,-0.52517463,0.850994482,-0.617130476
0.913,-0.519817343,0.854277432,-0.608487739
0.914,-0.514439534,0.857526656,-0.599910837
0.915,-0.509041416,0.860742027,-0.591398351
0.916,-0.503623202,0.863923417,-0.582948895
0.917,-0.498185105,0.867070701,-0.574561111
0.918,-0.492727342,0.870183755,-0.566233671
0.919,-0.487250126,0.873262455,-0.557965275
0.92,-0.481753674,0.87630668,-0.549754652
0.921,-0.476238204,0.87931631,-0.541600557
0.922,-0.470703932,0.882291226,-0.533501771
0.923,-0.465151078,0.885231311,-0.5254571
0.924,-0.459579861,0.888136449,-0.517465375
0.925,-0.4539905,0.891006524,-0.509525449
0.926,-0.448383216,0.893841424,-0.501636201
0.927,-0.442758231,0.896641037,-0.493796528
0.928,-0.437115767,0.899405252,-0.486005353
0.929,-0.431456046,0.902133959,-0.478261616
0.93,-0.425779292,0.904827052,-0.470564281
0.931,-0.420085728,0.907484425,-0.462912329
0.932,-0.414375581,0.910105971,-0.45530476
0.933,-0.408649075,0.912691587,-0.447740595
0.934,-0.402906436,0.915241173,-0.440218871
0.935,-0.397147891,0.917754626,-0.432738642
0.936,-0.391373667,0.920231847,-0.425298981
0.937,-0.385583992,0.92267274,-0.417898975
0.938,-0.379779096,0.925077207,-0.410537729
0.939,-0.373959206,0.927445153,-0.403214362
0.94,-0.368124553,0.929776486,-0.395928009
0.941,-0.362275367,0.932071112,-0.388677819
0.942,-0.356411879,0.934328942,-0.381462954
0.943,-0.35053432,0.936549887,-0.374282593
0.944,-0.344642923,0.938733858,-0.367135925
0.945,-0.33873792,0.940880769,-0.360022153
0.946,-0.332819545,0.942990536,-0.352940493
0.947,-0.32688803,0.945063075,-0.345890172
0.948,-0.32094361,0.947098305,-0.33887043
0.949,-0.31498652,0.949096145,-0.331880517
0.95,-0.309016994,0.951056516,-0.324919696
0.951,-0.30303527,0.952979342,-0.317987239
0.952,-0.297041582,0.954864545,-0.311082429
0.953,-0.291036167,0.956712052,-0.304204558
0.954,-0.285019262,0.958521789,-0.29735293
0.955,-0.278991106,0.960293686,-0.290526857
0.956,-0.272951936,0.962027672,-0.283725659
0.957,-0.266901989,0.963723678,-0.276948668
0.958,-0.260841506,0.965381639,-0.270195222
0.959,-0.254770726,0.967001488,-0.263464668
0.96,-0.248689887,0.968583161,-0.25675636
0.961,-0.242599231,0.970126596,-0.250069663
0.962,-0.236498997,0.971631733,-0.243403945
0.963,-0.230389427,0.973098511,-0.236758585
0.964,-0.224270761,0.974526873,-0.230132967
0.965,-0.218143241,0.975916762,-0.223526483
0.966,-0.21200711,0.977268124,-0.21693853
0.967,-0.205862609,0.978580904,-0.210368512
0.968,-0.199709981,0.979855052,-0.20381584
0.969,-0.193549468,0.981090517,-0.197279929
0.97,-0.187381315,0.982287251,-0.190760202
0.971,-0.181205764,0.983445205,-0.184256085
0.972,-0.175023059,0.984564335,-0.177767011
0.973,-0.168833445,0.985644595,-0.171292417
0.974,-0.162637165,0.986685944,-0.164831744
0.975,-0.156434465,0.987688341,-0.15838444
0.976,-0.150225589,0.988651745,-0.151949956
0.977,-0.144010783,0.989576119,-0.145527747
0.978,-0.137790291,0.990461426,-0.139117271
0.979,-0.131564359,0.991307631,-0.132717993
0.98,-0.125333234,0.992114701,-0.126329378
0.981,-0.11909716,0.992882605,-0.119950898
0.982,-0.112856385,0.993611311,-0.113582025
0.983,-0.106611154,0.99430079,-0.107222236
0.984,-0.100361715,0.994951017,-0.100871011
0.985,-0.094108313,0.995561965,-0.094527831
0.986,-0.087851197,0.996133609,-0.088192182
0.987,-0.081590612,0.996665928,-0.081863551
0.988,-0.075326806,0.9971589,-0.075541426
0.989,-0.069060026,0.997612506,-0.069225301
0.99,-0.06279052,0.998026728,-0.062914667
0.991,-0.056518534,0.99840155,-0.056609021
0.992,-0.050244318,0.998736957,-0.050307859
0.993,-0.043968118,0.999032935,-0.04401068
0.994,-0.037690183,0.999289473,-0.037716982
0.995,-0.031410759,0.99950656,-0.031426266
0.996,-0.025130095,0.999684189,-0.025138034
0.997,-0.01884844,0.999822352,-0.018851789
0.998,-0.01256604,0.999921044,-0.012567032
0.999,-0.006283144,0.999980261,-0.006283268
1,-2.45E-16,1,-2.45E-16
1.001,0.006283144,0.999980261,0.006283268
1.002,0.01256604,0.999921044,0.012567032
1.003,0.01884844,0.999822352,0.018851789
1.004,0.025130095,0.999684189,0.025138034
1.005,0.031410759,0.99950656,0.031426266
1.006,0.037690183,0.999289473,0.037716982
1.007,0.043968118,0.999032935,0.04401068
1.008,0.050244318,0.998736957,0.050307859
1.009,0.056518534,0.99840155,0.056609021
1.01,0.06279052,0.998026728,0.062914667
1.011,0.069060026,0.997612506,0.069225301
1.012,0.075326806,0.9971589,0.075541426
1.013,0.081590612,0.996665928,0.081863551
1.014,0.087851197,0.996133609,0.088192182
1.015,0.094108313,0.995561965,0.094527831
1.016,0.100361715,0.994951017,0.100871011
1.017,0.106611154,0.99430079,0.107222236
1.018,0.112856385,0.993611311,0.113582025
1.019,0.11909716,0.992882605,0.119950898
1.02,0.125333234,0.992114701,0.126329378
1.021,0.131564359,0.991307631,0.132717993
1.022,0.137790291,0.990461426,0.139117271
1.023,0.144010783,0.989576119,0.145527747
1.024,0.150225589,0.988651745,0.151949956
1.025,0.156434465,0.987688341,0.15838444
1.026,0.162637165,0.986685944,0.164831744
1.027,0.168833445,0.985644595,0.171292417
1.028,0.175023059,0.984564335,0.177767011
1.029,0.181205764,0.983445205,0.184256085
1.03,0.187381315,0.982287251,0.190760202
1.031,0.193549468,0.981090517,0.197279929
1.032,0.199709981,0.979855052,0.20381584
1.033,0.205862609,0.978580904,0.210368512
1.034,0.21200711,0.977268124,0.21693853
1.035,0.218143241,0.975916762,0.223526483
1.036,0.224270761,0.974526873,0.230132967
1.037,0.230389427,0.973098511,0.236758585
1.038,0.236498997,0.971631733,0.243403945
1.039,0.242599231,0.970126596,0.250069663
1.04,0.248689887,0.968583161,0.25675636
1.041,0.254770726,0.967001488,0.263464668
1.042,0.260841506,0.965381639,0.270195222
1.043,0.266901989,0.963723678,0.276948668
1.044,0.272951936,0.962027672,0.283725659
1.045,0.278991106,0.960293686,0.290526857
1.046,0.285019262,0.958521789,0.29735293
1.047,0.291036167,0.956712052,0.304204558
1.048,0.297041582,0.954864545,0.311082429
1.049,0.30303527,0.952979342,0.317987239
1.05,0.309016994,0.951056516,0.324919696
1.051,0.31498652,0.949096145,0.331880517
